,year,region_name,population_interpolated,N_est,lower,upper,score,century,score_cap,lower_cap,N_est_cap,upper_cap,region_code,gdp_per_capita
3105,1639,Low countries,3.367278808268245,1642.24662677288,1514.6705075367095,1776.1022469138327,409.6,17.0,121.52193138018049,449.4232515359231,487.28120094250045,527.002839723842,re_low_countries,3852
3106,1640,Low countries,3.376301309677625,1704.872256326058,1572.9839920725688,1843.2166832488408,427.0,17.0,126.4697551655337,465.8896963857648,504.95263898376476,545.9277813758969,re_low_countries,3532
3107,1641,Low countries,3.3853197914261446,1667.8249303527534,1539.175991144017,1802.7732135583215,419.4,17.0,123.9483069733109,454.92481227606277,492.9516585656214,532.8404913194388,re_low_countries,3920
3108,1642,Low countries,3.394338273174664,1630.7776043794488,1505.3679902154652,1762.3297438678019,411.8,17.0,121.4268587810881,443.9599281663607,480.95067814747813,519.7532012629808,re_low_countries,4047
3109,1643,Low countries,3.403356754923184,1593.7302784061442,1471.5599892869134,1721.8862741772825,404.2,17.0,118.9054105888653,432.9950440566587,468.9496977293348,506.66591120652276,re_low_countries,3914
3110,1644,Low countries,3.4123752366717035,1556.6829524328396,1437.7519883583616,1681.442804486763,396.6,17.0,116.3839623966425,422.0301599469567,456.94871731119144,493.5786211500647,re_low_countries,4307
3111,1645,Low countries,3.421393718420223,1519.6356264595347,1403.9439874298098,1640.9993347962436,389.0,17.0,113.86251420441971,411.06527583725466,444.94773689304816,480.4913310936066,re_low_countries,3953
3112,1646,Low countries,3.4304122001687425,1482.5883004862303,1370.135986501258,1600.555865105724,381.4,17.0,111.3410660121969,400.1003917275526,432.9467564749048,467.4040410371486,re_low_countries,3879
3113,1647,Low countries,3.439430681917262,1445.5409745129255,1336.3279855727062,1560.1123954152047,373.8,17.0,108.8196178199741,389.1355076178506,420.9457760567615,454.3167509806906,re_low_countries,3964
3114,1648,Low countries,3.448449163665782,1408.4936485396208,1302.5199846441544,1519.6689257246853,366.2,17.0,106.2981696277513,378.17062350814854,408.9447956386182,441.2294609242325,re_low_countries,4202
3115,1649,Low countries,3.4574676454143014,1371.4463225663162,1268.7119837156026,1479.2254560341657,358.6,17.0,103.77672143552851,367.20573939844655,396.94381522047485,428.14217086777444,re_low_countries,4055
3116,1650,Low countries,3.466486127162821,1334.3989965930116,1234.9039827870508,1438.7819863436464,351.0,17.0,101.25527324330571,356.2408552887445,384.9428348023315,415.0548808113164,re_low_countries,4316
3117,1651,Low countries,3.47550133461896,1392.317058838682,1288.8052159159522,1500.6423710269419,365.8,17.0,105.15984883352212,370.4929790750625,400.25159539113065,431.39575540433043,re_low_countries,3988
3118,1652,Low countries,3.484516542075099,1450.2351210843524,1342.7064490448538,1562.5027557102371,380.6,17.0,109.06442442373853,384.7451028613806,415.5603559799298,447.7366299973445,re_low_countries,3392
3119,1653,Low countries,3.493531749531238,1508.1531833300228,1396.6076821737552,1624.3631403935324,395.4,17.0,112.96900001395494,398.9972266476986,430.86911656872894,464.0775045903585,re_low_countries,3630
3120,1654,Low countries,3.502546956987377,1566.071245575693,1450.5089153026568,1686.2235250768279,410.2,17.0,116.87357560417136,413.2493504340166,446.1778771575281,480.4183791833725,re_low_countries,3421
3121,1655,Low countries,3.511562164443516,1623.9893078213634,1504.4101484315581,1748.0839097601233,425.0,17.0,120.77815119438777,427.50147422033467,461.48663774632723,496.7592537763866,re_low_countries,3525
3122,1656,Low countries,3.5205773718996554,1681.9073700670338,1558.3113815604597,1809.9442944434186,439.8,17.0,124.68272678460418,441.7535980066527,476.7953983351264,513.1001283694006,re_low_countries,3349
3123,1657,Low countries,3.5295925793557945,1739.8254323127042,1612.212614689361,1871.8046791267138,454.6,17.0,128.5873023748206,456.0057217929707,492.1041589239255,529.4410029624146,re_low_countries,3034
3124,1658,Low countries,3.538607786811933,1797.7434945583746,1666.1138478182625,1933.6650638100093,469.4,17.0,132.49187796503702,470.25784557928876,507.41291951272467,545.7818775554287,re_low_countries,3070
3125,1659,Low countries,3.5476229942680724,1855.6615568040447,1720.015080947164,1995.5254484933048,484.20000000000005,17.0,136.39645355525343,484.50996936560676,522.7216801015238,562.1227521484427,re_low_countries,3097
3126,1660,Low countries,3.5566382017242115,1913.5796190497151,1773.9163140760654,2057.3858331766,499.0,17.0,140.30102914546984,498.7620931519248,538.030440690323,578.4636267414567,re_low_countries,3168
3127,1661,Low countries,3.5656497769646656,1849.8788294404178,1714.9824971278406,1988.726596461837,477.9,17.0,134.1683605964614,481.3689676831945,519.2330959093231,558.2066787432585,re_low_countries,3173
3128,1662,Low countries,3.574661352205119,1786.1780398311207,1656.048680179616,1920.067359747074,456.8,17.0,128.03569204745298,463.97584221446425,500.43575112832326,537.9497307450605,re_low_countries,3561
3129,1663,Low countries,3.5836729274455728,1722.4772502218234,1597.1148632313912,1851.408123032311,435.7,17.0,121.90302349844455,446.582716745734,481.6384063473234,517.6927827468623,re_low_countries,3811
3130,1664,Low countries,3.592684502686027,1658.776460612526,1538.1810462831666,1782.748886317548,414.6,17.0,115.77035494943613,429.18959127700373,462.84106156632356,497.43583474866426,re_low_countries,3412
3131,1665,Low countries,3.601696077926481,1595.0756710032288,1479.2472293349417,1714.0896496027854,393.5,17.0,109.6376864004277,411.79646580827347,444.0437167853237,477.1788867504662,re_low_countries,3266
3132,1666,Low countries,3.6107076531669344,1531.3748813939317,1420.3134123867171,1645.4304128880224,372.4,17.0,103.50501785141927,394.4033403395432,425.2463720043238,456.9219387522681,re_low_countries,3176
3133,1667,Low countries,3.619719228407388,1467.6740917846344,1361.3795954384923,1576.7711761732594,351.29999999999995,17.0,97.37234930241084,377.01021487081294,406.4490272233239,436.66499075407,re_low_countries,3402
3134,1668,Low countries,3.628730803647842,1403.9733021753373,1302.4457784902675,1508.1119394584964,330.2,17.0,91.23968075340241,359.6170894020827,387.6516824423241,416.40804275587186,re_low_countries,3671
3135,1669,Low countries,3.637742378888296,1340.27251256604,1243.5119615420426,1439.4527027437334,309.1,17.0,85.10701220439398,342.2239639333524,368.8543376613243,396.15109475767383,re_low_countries,3448
3136,1670,Low countries,3.6467539541287497,1276.5717229567426,1184.578144593818,1370.7934660289704,288.0,17.0,78.97434365538555,324.83083846462216,350.0569928803244,375.8941467594757,re_low_countries,3476
3137,1671,Low countries,3.6557610233113325,1307.335743080783,1213.2011234831489,1403.2834057444638,292.5,17.0,79.98821853098306,331.7075874398418,357.4458952740216,383.6826404373395,re_low_countries,3235
3138,1672,Low countries,3.6647680924939148,1338.0997632048231,1241.8241023724797,1435.7733454599572,297.0,17.0,81.00209340658056,338.58433641506144,364.83479766771876,391.4711341152033,re_low_countries,2923
3139,1673,Low countries,3.6737751616764975,1368.8637833288635,1270.4470812618104,1468.2632851754506,301.5,17.0,82.01596828217806,345.4610853902811,372.2237000614159,399.2596277930671,re_low_countries,3171
3140,1674,Low countries,3.6827822308590803,1399.627803452904,1299.0700601511412,1500.753224890944,306.0,17.0,83.02984315777557,352.3378343655007,379.6126024551131,407.04812147093094,re_low_countries,3522
3141,1675,Low countries,3.6917893000416626,1430.3918235769443,1327.693039040472,1533.2431646064374,310.5,17.0,84.04371803337307,359.21458334072037,387.0015048488103,414.83661514879475,re_low_countries,3472
3142,1676,Low countries,3.7007963692242454,1461.1558437009844,1356.316017929803,1565.7331043219308,315.0,17.0,85.05759290897058,366.09133231594,394.3904072425075,422.62510882665856,re_low_countries,3409
3143,1677,Low countries,3.709803438406828,1491.9198638250248,1384.9389968191338,1598.2230440374242,319.5,17.0,86.07146778456809,372.96808129115965,401.77930963620463,430.41360250452243,re_low_countries,3144
3144,1678,Low countries,3.718810507589411,1522.6838839490651,1413.5619757084644,1630.7129837529176,324.0,17.0,87.0853426601656,379.8448302663793,409.16821202990184,438.20209618238624,re_low_countries,3385
3145,1679,Low countries,3.727817576771993,1553.4479040731053,1442.1849545977952,1663.202923468411,328.5,17.0,88.09921753576309,386.72157924159893,416.55711442359905,445.99058986025005,re_low_countries,3209
3146,1680,Low countries,3.736824645954576,1584.2119241971457,1470.807933487126,1695.6928631839044,333.0,17.0,89.1130924113606,393.5983282168186,423.9460168172962,453.77908353811387,re_low_countries,3549
3147,1681,Low countries,3.7458261644689577,1518.0605021069725,1409.3554526530297,1625.0313368076854,319.7,17.0,85.42802750830009,376.61421956806055,405.66263337358146,434.246981203778,re_low_countries,3376
3148,1682,Low countries,3.75482768298334,1451.9090800167994,1347.902971818933,1554.3698104314662,306.4,17.0,81.7429626052396,359.6301109193025,387.3792499298668,414.7148788694421,re_low_countries,3369
3149,1683,Low countries,3.7638292014977215,1385.7576579266265,1286.4504909848367,1483.7082840552473,293.1,17.0,78.05789770217909,342.6460022705445,369.09586648615203,395.1827765351062,re_low_countries,3347
3150,1684,Low countries,3.772830720012103,1319.6062358364534,1224.9980101507401,1413.0467576790284,279.8,17.0,74.37283279911858,325.66189362178653,350.81248304243735,375.65067420077025,re_low_countries,3291
3151,1685,Low countries,3.7818322385264853,1253.4548137462803,1163.5455293166438,1342.3852313028094,266.5,17.0,70.68776789605808,308.6777849730285,332.5290995987226,356.11857186643437,re_low_countries,3610
3152,1686,Low countries,3.790833757040867,1187.3033916561071,1102.0930484825471,1271.7237049265905,253.2,17.0,67.00270299299757,291.6936763242705,314.2457161550079,336.5864695320985,re_low_countries,3684
3153,1687,Low countries,3.7998352755552487,1121.151969565934,1040.6405676484508,1201.0621785503713,239.89999999999998,17.0,63.31763808993708,274.70956767551246,295.9623327112932,317.05436719776253,re_low_countries,3630
3154,1688,Low countries,3.8088367940696304,1055.0005474757609,979.1880868143544,1130.4006521741524,226.6,17.0,59.63257318687657,257.7254590267545,277.67894926757845,297.5222648634267,re_low_countries,3817
3155,1689,Low countries,3.8178383125840125,988.8491253855879,917.7356059802579,1059.7391257979334,213.3,17.0,55.94750828381606,240.74135037799644,259.39556582386376,277.99016252909075,re_low_countries,3742
3156,1690,Low countries,3.826839831098394,922.6977032954148,856.2831251461614,989.0775994217144,200.0,17.0,52.26244338075556,223.75724172923844,241.11218238014905,258.45806019475486,re_low_countries,3915
3157,1691,Low countries,3.8358390832760962,937.2414609286641,869.5713865107381,1004.9359509247081,201.8,17.0,52.60192104351985,226.6357446887515,244.27134958111702,261.913000570747,re_low_countries,3840
3158,1692,Low countries,3.8448383354537983,951.7852185619133,882.8596478753149,1020.7943024277018,203.6,17.0,52.94139870628415,229.5142476482645,247.43051678208496,265.3679409467391,re_low_countries,3653
3159,1693,Low countries,3.8538375876315003,966.3289761951625,896.1479092398915,1036.6526539306956,205.4,17.0,53.28087636904844,232.39275060777754,250.58968398305294,268.8228813227312,re_low_countries,4093
3160,1694,Low countries,3.8628368398092023,980.8727338284117,909.4361706044682,1052.5110054336892,207.2,17.0,53.62035403181273,235.27125356729056,253.7488511840209,272.2778216987233,re_low_countries,3674
3161,1695,Low countries,3.8718360919869044,995.4164914616609,922.7244319690449,1068.369356936683,209.0,17.0,53.95983169457702,238.1497565268036,256.90801838498885,275.7327620747154,re_low_countries,3786
3162,1696,Low countries,3.880835344164606,1009.9602490949102,936.0126933336217,1084.2277084396767,210.8,17.0,54.299309357341315,241.02825948631664,260.06718558595685,279.18770245070755,re_low_countries,3430
3163,1697,Low countries,3.889834596342308,1024.5040067281593,949.3009546981983,1100.0860599426705,212.6,17.0,54.63878702010561,243.90676244582966,263.2263527869248,282.64264282669967,re_low_countries,3653
3164,1698,Low countries,3.89883384852001,1039.0477643614086,962.589216062775,1115.9444114456642,214.4,17.0,54.9782646828699,246.7852654053427,266.38551998789274,286.09758320269174,re_low_countries,3612
3165,1699,Low countries,3.907833100697712,1053.5915219946578,975.8774774273518,1131.802762948658,216.2,17.0,55.31774234563419,249.6637683648557,269.54468718886073,289.55252357868386,re_low_countries,3968
3166,1700,Low countries,3.916832352875414,1068.135279627907,989.1657387919284,1147.6611144516517,218.0,17.0,55.65722000839848,252.54227132436876,272.7038543898287,293.007463954676,re_low_countries,3377
3167,1701,Low countries,3.9258292233438965,1034.1652088495475,957.511759343676,1111.411681721271,209.5,17.1,53.41085422438524,244.07515028097163,263.61342251928824,283.302569109321,re_low_countries,3746
3168,1702,Low countries,3.934826093812379,1000.1951380711879,925.8577798954235,1075.1622489908902,201.0,17.2,51.164488440372004,235.6080292375745,254.5229906487478,273.5976742639659,re_low_countries,4271
3169,1703,Low countries,3.9438229642808613,966.2250672928283,894.203800447171,1038.9128162605095,192.5,17.3,48.91812265635876,227.14090819417737,245.43255877820735,263.8927794186109,re_low_countries,3342
3170,1704,Low countries,3.9528198347493437,932.2549965144688,862.5498209989186,1002.663383530129,184.0,17.4,46.67175687234552,218.67378715078024,236.3421269076669,254.18788457325587,re_low_countries,3580
3171,1705,Low countries,3.961816705217826,898.2849257361091,830.8958415506661,966.4139507997482,175.5,17.5,44.425391088332276,210.2066661073831,227.25169503712647,244.48298972790087,re_low_countries,4225
3172,1706,Low countries,3.970813575686308,864.3148549577495,799.2418621024135,930.1645180693675,167.0,17.6,42.17902530431904,201.739545063986,218.161263166586,234.77809488254584,re_low_countries,3913
3173,1707,Low countries,3.9798104461547905,830.34478417939,767.587882654161,893.9150853389868,158.5,17.7,39.9326595203058,193.27242402058886,209.07083129604555,225.07320003719082,re_low_countries,4074
3174,1708,Low countries,3.988807316623273,796.3747134010304,735.9339032059086,857.6656526086063,150.0,17.8,37.686293736292555,184.80530297719173,199.9803994255051,215.3683051918358,re_low_countries,3880
3175,1709,Low countries,3.9978041870917553,762.4046426226707,704.2799237576561,821.4162198782255,141.5,17.9,35.43992795227932,176.3381819337946,190.88996755496467,205.66341034648076,re_low_countries,4131
3176,1710,Low countries,4.006801057560238,728.4345718443112,672.6259443094036,785.1667871478448,133.0,18.0,33.19356216826608,167.87106089039747,181.79953568442423,195.95851550112573,re_low_countries,4222
